account_id,account_name,customer_key,industry,vertical,billing_street,billing_city,billing_state,billing_postal_code,account_type,annual_revenue,employees,created_date
ACC000530,Grupo Oriente Sol S.A.,530,Professional Services,Enterprise,Av. Larco 372,Cayma,Valparaiso,04006,Partner,30860764,100,2022-10-23
ACC000531,Corporacion Gonzalez Costa S.R.L.,531,Financial Services,SMB,Jr. Puno 1600,Concepcion,Concepcion,08001,Customer,3260048,50,2020-06-27
ACC000532,Empresa Andina Torres S.A.,532,Professional Services,SMB,Av. Javier Prado 1651,Iquique,Iquique,16001,Prospect,2624938,10,2022-12-02
ACC000533,Servicios Central Sol Group,533,Education,Enterprise,Av. Brasil 162,Concepcion,Concepcion,08001,Customer,3271911,5,2020-02-15
ACC000534,Empresa Torres Gonzalez S.A.,534,MSP,Partner,Paseo de la Republica 1192,Valparaiso,Valparaiso,04001,Partner,37307112,100,2022-07-26
ACC000535,Industrias Lopez Sur S.A.,535,Financial Services,Enterprise,Av. Brasil 1410,Puno,Puno,21001,Customer,157676440,2500,2020-12-06
ACC000536,Servicios Norte Lopez S.A.,536,Education,Enterprise,Av. Primavera 1171,San Borja,Santiago,15037,Customer,27093017,1000,2023-03-22
ACC000537,Empresa Torres Sur E.I.R.L.,537,Media & Entertainment,Enterprise,Av. Larco 343,Surco,Santiago,15038,Customer,130374268,1000,2022-12-28
ACC000538,Comercial Sanchez Nacional Chile,538,Central Government,Public Sector,Jr. Puno 1275,Santiago,Santiago,15001,Partner,277413149,1000,2023-08-18
ACC000539,Grupo Sol Pacifico del Chile,539,Telecommunications,Partner,Jr. Puno 1567,San Isidro,Santiago,15036,Customer,138575545,500,2020-10-12
ACC000540,Industrias Costa Selva Holdings,540,Real Estate,SMB,Calle Las Begonias 1828,Tacna,Tacna,23001,Customer,331498692,10000,2021-02-03
ACC000541,Grupo Garcia Continental S.A.,541,Technology,Enterprise,Av. Brasil 400,Valparaiso,Valparaiso,04001,Customer,8328643,25,2023-05-20
ACC000542,Grupo Fernandez Costa E.I.R.L.,542,Retail,Enterprise,Av. Javier Prado 1108,Cayma,Valparaiso,04006,Customer,190177630,1000,2021-09-22
ACC000543,Inca Sol Group,543,Professional Services,Enterprise,Av. La Encalada 574,Iquique,Iquique,16001,Customer,7210724,50,2020-10-12
ACC000544,Inversiones Sierra Torres S.A.,544,NHS Trust,Public Sector,Av. Larco 1525,Tacna,Tacna,23001,Partner,6435663,10,2022-04-18
ACC000545,Comercial Fernandez Sur Chile,545,Media & Entertainment,Enterprise,Jr. Concepcion 1402,Miraflores,Santiago,15074,Partner,8330660,5,2024-08-12
ACC000546,Rodriguez Gonzalez Holdings,546,Financial Services,SMB,Av. Larco 312,Temuco,Temuco,20001,Partner,20644027,100,2020-09-11
ACC000547,Corporacion Oriente Sierra E.I.R.L.,547,Healthcare,SMB,Av. Larco 826,San Borja,Santiago,15037,Customer,6169317,100,2022-09-11
ACC000548,Inversiones Regional Nacional Group,548,Hospitality,SMB,Av. La Marina 753,Valparaiso,Valparaiso,04001,Customer,2832123,100,2020-04-29
ACC000549,Empresa Fernandez Sur E.I.R.L.,549,Manufacturing,SMB,Jr. Puno 1853,Surco,Santiago,15038,Customer,23076807,2500,2021-08-20
ACC000550,Empresa Sierra Costa S.A.,550,Construction,Enterprise,Av. Javier Prado 598,Valparaiso,Valparaiso,04001,Partner,5512444,25,2024-08-20
ACC000551,Sanchez Sanchez del Chile,551,Hospitality,Enterprise,Av. Brasil 1970,Surco,Santiago,15038,Customer,205260470,2500,2022-04-23
ACC000552,Sur Regional Group,552,Retail,Enterprise,Calle Las Begonias 788,Rancagua,Rancagua,12001,Partner,9027083,100,2023-12-09
ACC000553,Corporacion Sierra Gonzalez S.A.,553,Retail,SMB,Av. Benavides 1064,Santiago,Santiago,15001,Partner,9829070,100,2024-12-27
ACC000554,Comercial Lopez Fernandez S.A.,554,Healthcare,Enterprise,Av. Ejercito 1135,Temuco,Temuco,20001,Customer,374392504,500,2021-09-21
ACC000555,Grupo Costa Andina S.A.C.,555,Transport & Logistics,Enterprise,Jr. de la Union 221,Antofagasta,Antofagasta,14001,Customer,62707568,500,2020-03-08
ACC000556,Comercial Inca Sierra S.R.L.,556,NHS Trust,Public Sector,Av. El Sol 247,Cayma,Valparaiso,04006,Partner,6976246,10,2023-05-17
ACC000557,Empresa Norte Andina Group,557,Media & Entertainment,Enterprise,Jr. de la Union 1052,Rancagua,Rancagua,12001,Customer,194087693,500,2024-10-17
ACC000558,Comercial Gonzalez Andina E.I.R.L.,558,Recruitment,SMB,Av. Larco 1755,Santiago,Santiago,15001,Customer,4828772,10,2024-03-24
ACC000559,Servicios Lopez Norte Group,559,IT Reseller,Partner,Av. Brasil 977,Copiapo,Copiapo,13001,Customer,102092316,1000,2022-02-16
ACC000560,Central Sanchez S.A.C.,560,IT Reseller,Partner,Av. La Marina 1652,Surco,Santiago,15038,Customer,271189196,1000,2023-12-14
ACC000561,Servicios Chile Chile S.R.L.,561,Local Government,Public Sector,Av. Javier Prado 1679,Tacna,Tacna,23001,Customer,373855311,2500,2021-04-07
ACC000562,Corporacion Regional Costa del Chile,562,Healthcare,SMB,Jr. Concepcion 471,Antofagasta,Antofagasta,14001,Prospect,365828512,250,2022-03-22
ACC000563,Inversiones Chile Nacional E.I.R.L.,563,Recruitment,SMB,Paseo de la Republica 186,Copiapo,Copiapo,13001,Customer,3440115,25,2021-02-14
ACC000564,Comercial Sierra Inca S.A.C.,564,Real Estate,Enterprise,Av. Angamos 1138,Valparaiso,Valparaiso,04001,Customer,260457289,10000,2023-05-20
ACC000565,Inversiones Selva Chile Group,565,Professional Services,SMB,Av. Javier Prado 659,Antofagasta,Antofagasta,14001,Customer,2358353,5,2020-07-22
ACC000566,Grupo Chile Regional S.A.C.,566,Technology,Enterprise,Av. La Marina 1732,Copiapo,Copiapo,13001,Customer,50999933,2500,2023-06-27
ACC000567,Industrias Garcia Andina Holdings,567,Local Government,Public Sector,Av. Javier Prado 1121,Puno,Puno,21001,Prospect,276009620,1000,2023-01-15
ACC000568,Servicios Lopez Martinez S.R.L.,568,MSP,Partner,Av. El Sol 1466,Concepcion,Concepcion,08001,Customer,6413879,50,2022-07-30
ACC000569,Grupo Selva Torres S.A.C.,569,Construction,Enterprise,Jr. de la Union 107,Tacna,Tacna,23001,Prospect,266700368,250,2023-03-11
ACC000570,Grupo Sanchez Costa Holdings,570,Technology,SMB,Paseo de la Republica 589,Concepcion,Concepcion,08001,Prospect,146406959,2500,2023-04-25
ACC000571,Comercial Continental Gonzalez del Chile,571,Professional Services,Enterprise,Av. Javier Prado 1360,Surco,Santiago,15038,Customer,9897340,5,2024-04-16
ACC000572,Industrias Andina Norte S.A.C.,572,Legal Services,Enterprise,Av. Ejercito 1787,Antofagasta,Antofagasta,14001,Customer,4036305,25,2023-04-28
ACC000573,Corporacion Fernandez Costa S.R.L.,573,Charity,SMB,Av. Benavides 488,Santiago,Santiago,15001,Prospect,7187921,100,2022-11-20
ACC000574,Corporacion Sanchez Oriente Holdings,574,Construction,SMB,Av. La Encalada 1344,Surco,Santiago,15038,Customer,438967020,2500,2020-07-23
ACC000575,Grupo Continental Nacional S.A.,575,Real Estate,Enterprise,Av. Benavides 679,Rancagua,Rancagua,12001,Customer,143399459,500,2024-09-17
ACC000576,Sierra Regional S.R.L.,576,Transport & Logistics,SMB,Jr. de la Union 1961,Antofagasta,Antofagasta,14001,Customer,322754919,1000,2021-07-13
ACC000577,Servicios Chile Sur Chile,577,IT Reseller,Partner,Av. La Encalada 291,Antofagasta,Antofagasta,14001,Prospect,9158817,25,2021-02-13
ACC000578,Grupo Nacional Fernandez E.I.R.L.,578,Technology,Enterprise,Av. Brasil 1145,Copiapo,Copiapo,13001,Prospect,119328167,10000,2024-08-14
ACC000579,Corporacion Inca Inca del Chile,579,Technology,Enterprise,Jr. de la Union 1951,Vina del Mar,Vina del Mar,07001,Customer,134147824,1000,2021-05-07
ACC000580,Comercial Chile Garcia del Chile,580,MSP,Partner,Av. Angamos 1393,Concepcion,Concepcion,08001,Customer,183420755,1000,2021-06-09
ACC000581,Inversiones Torres Selva S.R.L.,581,Hospitality,Enterprise,Jr. de la Union 535,Cayma,Valparaiso,04006,Prospect,305553763,2500,2022-05-14
ACC000582,Comercial Gonzalez Martinez Chile,582,Healthcare,Public Sector,Av. Angamos 427,San Borja,Santiago,15037,Customer,808541,50,2024-05-21
ACC000583,Corporacion Sur Lopez Holdings,583,Transport & Logistics,Enterprise,Jr. Puno 745,Valparaiso,Valparaiso,04001,Customer,6758793,10,2021-04-28
ACC000584,Industrias Costa Fernandez Holdings,584,NHS Trust,Public Sector,Av. Larco 447,San Borja,Santiago,15037,Partner,70646873,1000,2021-11-05
ACC000585,Comercial Nacional Regional Holdings,585,Retail,SMB,Av. La Marina 1215,Antofagasta,Antofagasta,14001,Partner,27905619,50,2024-11-02
ACC000586,Industrias Sur Norte Holdings,586,Education,Public Sector,Av. Benavides 1182,San Isidro,Santiago,15036,Customer,4759599,10,2022-01-13
ACC000587,Inversiones Fernandez Selva Group,587,Media & Entertainment,Enterprise,Av. Valparaiso 410,Puno,Puno,21001,Customer,140819159,5000,2022-02-26
ACC000588,Corporacion Sur Torres del Chile,588,IT Reseller,Partner,Av. Ejercito 1606,Cayma,Valparaiso,04006,Customer,166538097,250,2024-08-11
ACC000589,Lopez Inca Holdings,589,Healthcare,Enterprise,Calle Las Begonias 1477,Rancagua,Rancagua,12001,Partner,33496882,100,2024-02-18
ACC000590,Servicios Sierra Rodriguez Chile,590,Legal Services,Enterprise,Jr. Concepcion 924,San Borja,Santiago,15037,Customer,230953146,5000,2024-02-02
ACC000591,Inversiones Pacifico Rodriguez del Chile,591,Financial Services,SMB,Jr. Concepcion 1902,Santiago,Santiago,15001,Partner,27387961,25,2023-07-10
ACC000592,Comercial Costa Garcia S.A.C.,592,Recruitment,SMB,Av. La Marina 277,Puno,Puno,21001,Prospect,430546588,1000,2022-07-13
ACC000593,Inversiones Nacional Sol del Chile,593,Transport & Logistics,Enterprise,Av. Primavera 1013,San Isidro,Santiago,15036,Customer,102651051,2500,2024-11-29
ACC000594,Comercial Sierra Pacifico E.I.R.L.,594,Professional Services,SMB,Av. Angamos 791,Iquique,Iquique,16001,Customer,935219,50,2023-06-19
ACC000595,Gonzalez Andina del Chile,595,Local Government,Public Sector,Av. Valparaiso 405,San Isidro,Santiago,15036,Prospect,68625832,500,2024-01-01
ACC000596,Servicios Inca Rodriguez S.R.L.,596,Education,Enterprise,Av. Benavides 1389,Temuco,Temuco,20001,Customer,447429355,1000,2024-01-28
ACC000597,Industrias Regional Andina del Chile,597,Education,Enterprise,Jr. Concepcion 696,San Isidro,Santiago,15036,Customer,203447749,5000,2023-11-02
ACC000598,Corporacion Martinez Torres Holdings,598,Hospitality,SMB,Calle Las Begonias 639,Santiago,Santiago,15001,Prospect,7201643,100,2021-06-08
ACC000599,Comercial Sanchez Regional E.I.R.L.,599,Professional Services,SMB,Av. Valparaiso 1136,Copiapo,Copiapo,13001,Partner,863562,5,2021-06-03
ACC000600,Martinez Regional S.A.,600,Technology,Enterprise,Av. La Marina 607,Concepcion,Concepcion,08001,Customer,2949886,100,2022-10-06
ACC000601,Corporacion Sur Central Group,601,Real Estate,SMB,Jr. de la Union 1110,Cayma,Valparaiso,04006,Customer,840918,10,2022-10-19
ACC000602,Inversiones Continental Costa S.A.,602,Local Government,Public Sector,Av. Brasil 450,Concepcion,Concepcion,08001,Partner,49950457,100,2024-04-13
ACC000603,Corporacion Sanchez Selva S.A.,603,Hospitality,SMB,Av. La Encalada 1097,Tacna,Tacna,23001,Prospect,79853339,1000,2023-12-16
ACC000604,Corporacion Garcia Inca S.R.L.,604,IT Reseller,Partner,Paseo de la Republica 162,Tacna,Tacna,23001,Customer,5965386,5,2021-02-21
ACC000605,Servicios Nacional Lopez Chile,605,Recruitment,SMB,Av. Javier Prado 1605,Rancagua,Rancagua,12001,Customer,228563241,250,2021-05-19
ACC000606,Corporacion Chile Sur S.A.C.,606,IT Reseller,Partner,Av. La Encalada 182,Rancagua,Rancagua,12001,Partner,10819697,10,2020-06-15
ACC000607,Chile Nacional S.A.,607,Retail,Enterprise,Jr. Concepcion 1249,Vina del Mar,Vina del Mar,07001,Partner,7701790,25,2024-02-07
ACC000608,Servicios Sol Pacifico del Chile,608,Financial Services,SMB,Av. Brasil 386,Temuco,Temuco,20001,Customer,156876128,5000,2020-07-08
ACC000609,Servicios Andina Inca E.I.R.L.,609,NHS Trust,Public Sector,Av. Benavides 844,Vina del Mar,Vina del Mar,07001,Customer,2123365,25,2022-10-02
ACC000610,Empresa Inca Lopez E.I.R.L.,610,Manufacturing,Enterprise,Jr. Puno 1598,Valparaiso,Valparaiso,04001,Partner,26544247,100,2021-07-03
ACC000611,Servicios Fernandez Martinez S.A.,611,Financial Services,SMB,Av. Angamos 860,Antofagasta,Antofagasta,14001,Partner,5833527,50,2023-10-17
ACC000612,Comercial Central Oriente S.A.C.,612,Retail,Enterprise,Av. La Encalada 1482,San Borja,Santiago,15037,Customer,138207824,2500,2020-10-31
ACC000613,Gonzalez Selva S.A.,613,Local Government,Public Sector,Calle Las Begonias 131,San Isidro,Santiago,15036,Customer,147818660,500,2022-11-11
ACC000614,Empresa Pacifico Selva E.I.R.L.,614,Legal Services,SMB,Av. Angamos 752,Concepcion,Concepcion,08001,Customer,402561588,10000,2022-08-05
ACC000615,Comercial Selva Fernandez Holdings,615,Technology,SMB,Av. Valparaiso 876,Surco,Santiago,15038,Partner,4547210,25,2024-11-19
ACC000616,Pacifico Lopez Holdings,616,Professional Services,SMB,Av. Brasil 1704,San Borja,Santiago,15037,Partner,892390,100,2020-08-26
ACC000617,Industrias Lopez Inca E.I.R.L.,617,Healthcare,SMB,Av. Brasil 280,Temuco,Temuco,20001,Prospect,5177736,5,2020-09-13
ACC000618,Servicios Selva Regional Holdings,618,Professional Services,Enterprise,Av. Larco 592,Concepcion,Concepcion,08001,Customer,126981077,1000,2020-06-25
ACC000619,Servicios Sanchez Sierra Group,619,Construction,SMB,Av. Javier Prado 113,San Isidro,Santiago,15036,Prospect,258128837,250,2024-10-26
ACC000620,Industrias Gonzalez Pacifico Holdings,620,Education,Enterprise,Av. Javier Prado 656,Santiago,Santiago,15001,Prospect,7074052,50,2024-02-18
ACC000621,Empresa Oriente Selva S.A.C.,621,Healthcare,Enterprise,Av. Primavera 361,Surco,Santiago,15038,Prospect,3990733,5,2022-12-17
ACC000622,Inversiones Sol Torres S.R.L.,622,Central Government,Public Sector,Paseo de la Republica 1623,Iquique,Iquique,16001,Customer,7621651,50,2020-02-12
ACC000623,Empresa Continental Norte E.I.R.L.,623,Recruitment,SMB,Paseo de la Republica 233,San Isidro,Santiago,15036,Customer,7959576,10,2024-12-13
ACC000624,Industrias Lopez Oriente del Chile,624,Legal Services,Enterprise,Av. El Sol 1408,Concepcion,Concepcion,08001,Customer,375815422,10000,2020-06-25
ACC000625,Servicios Oriente Andina E.I.R.L.,625,Technology,SMB,Av. Ejercito 1869,Temuco,Temuco,20001,Customer,117438453,5000,2020-04-06
ACC000626,Industrias Oriente Central Chile,626,Construction,Enterprise,Av. El Sol 387,Antofagasta,Antofagasta,14001,Prospect,2012087,100,2021-04-09
ACC000627,Comercial Andina Sur Group,627,Hospitality,SMB,Av. El Sol 386,Concepcion,Concepcion,08001,Customer,463170008,10000,2024-11-24
ACC000628,Inversiones Fernandez Gonzalez E.I.R.L.,628,Retail,SMB,Paseo de la Republica 248,San Isidro,Santiago,15036,Partner,1809062,100,2020-03-26
ACC000629,Comercial Garcia Oriente S.A.,629,Construction,Enterprise,Av. Javier Prado 1079,Surco,Santiago,15038,Partner,8461613,5,2020-11-11
ACC000630,Industrias Central Nacional S.A.C.,630,Professional Services,SMB,Av. La Encalada 1020,Antofagasta,Antofagasta,14001,Customer,4911005,100,2020-12-16
ACC000631,Comercial Norte Regional Chile,631,Construction,SMB,Jr. Concepcion 110,Puno,Puno,21001,Customer,7294453,50,2022-04-18
ACC000632,Comercial Sanchez Costa Holdings,632,Technology,SMB,Av. Benavides 1673,Concepcion,Concepcion,08001,Customer,1522342,25,2021-10-06
ACC000633,Industrias Continental Nacional S.A.,633,Insurance,Enterprise,Av. El Sol 1538,Miraflores,Santiago,15074,Partner,5061432,50,2022-04-03
ACC000634,Industrias Inca Sur S.R.L.,634,Retail,SMB,Calle Las Begonias 698,Santiago,Santiago,15001,Prospect,350680092,500,2024-12-22
ACC000635,Industrias Torres Sanchez Group,635,Education,Public Sector,Av. Javier Prado 137,Valparaiso,Valparaiso,04001,Partner,184579522,2500,2024-01-25
ACC000636,Comercial Nacional Central S.A.C.,636,Healthcare,SMB,Av. Javier Prado 752,Cayma,Valparaiso,04006,Customer,149945031,2500,2024-03-30
ACC000637,Industrias Oriente Selva Group,637,Construction,Enterprise,Av. Javier Prado 1000,Santiago,Santiago,15001,Customer,6357547,25,2023-07-08
ACC000638,Torres Costa Group,638,Professional Services,SMB,Av. El Sol 765,Valparaiso,Valparaiso,04001,Partner,9047098,100,2021-04-23
ACC000639,Corporacion Andina Continental E.I.R.L.,639,Media & Entertainment,Enterprise,Av. Javier Prado 1555,Puno,Puno,21001,Partner,317657003,500,2024-08-12
ACC000640,Comercial Inca Torres S.R.L.,640,Healthcare,Public Sector,Av. Ejercito 1311,Tacna,Tacna,23001,Partner,32460802,25,2022-07-02
ACC000641,Industrias Rodriguez Regional S.A.,641,Financial Services,Enterprise,Calle Las Begonias 430,Vina del Mar,Vina del Mar,07001,Prospect,7483316,50,2024-02-07
ACC000642,Inca Sanchez Holdings,642,Transport & Logistics,Enterprise,Jr. Concepcion 140,Miraflores,Santiago,15074,Customer,249508395,2500,2020-03-07
ACC000643,Grupo Nacional Chile Chile,643,Financial Services,SMB,Jr. Concepcion 1194,Copiapo,Copiapo,13001,Customer,163481932,2500,2020-03-23
ACC000644,Industrias Regional Sol E.I.R.L.,644,Technology,Enterprise,Av. Angamos 1376,Concepcion,Concepcion,08001,Partner,7175907,5,2021-09-16
ACC000645,Industrias Norte Oriente E.I.R.L.,645,Real Estate,Enterprise,Av. La Marina 1208,Temuco,Temuco,20001,Partner,171269928,5000,2022-07-15
ACC000646,Empresa Regional Andina del Chile,646,Education,Enterprise,Av. Benavides 937,Miraflores,Santiago,15074,Prospect,2599513,25,2020-07-01
ACC000647,Corporacion Torres Garcia del Chile,647,Construction,SMB,Paseo de la Republica 1669,Miraflores,Santiago,15074,Partner,49886271,50,2023-08-15
ACC000648,Industrias Pacifico Central Holdings,648,Real Estate,SMB,Av. La Marina 1362,Cayma,Valparaiso,04006,Customer,3328384,100,2023-01-14
ACC000649,Servicios Fernandez Norte E.I.R.L.,649,Media & Entertainment,Enterprise,Av. Primavera 1707,Santiago,Santiago,15001,Partner,3115593,5,2021-07-17
ACC000650,Industrias Chile Gonzalez S.A.,650,Charity,SMB,Av. Valparaiso 1585,Santiago,Santiago,15001,Partner,29827742,25,2022-04-29
ACC000651,Corporacion Lopez Inca Chile,651,IT Reseller,Partner,Av. Angamos 1526,Valparaiso,Valparaiso,04001,Customer,3164676,25,2024-04-22
ACC000652,Servicios Oriente Central S.A.,652,Retail,SMB,Av. Angamos 1138,Iquique,Iquique,16001,Customer,6642102,5,2021-10-17
ACC000653,Empresa Sol Oriente S.A.,653,Construction,Enterprise,Calle Las Begonias 498,Tacna,Tacna,23001,Partner,73482600,5000,2022-11-07
ACC000654,Gonzalez Selva S.A.C.,654,Insurance,Enterprise,Av. Primavera 1318,Concepcion,Concepcion,08001,Partner,27846445,25,2024-12-19
ACC000655,Grupo Costa Garcia E.I.R.L.,655,Transport & Logistics,Enterprise,Jr. Concepcion 701,Antofagasta,Antofagasta,14001,Partner,3513440,10,2022-02-03
ACC000656,Corporacion Sanchez Torres del Chile,656,IT Reseller,Partner,Jr. de la Union 1075,Miraflores,Santiago,15074,Customer,355608299,500,2020-01-02
ACC000657,Garcia Chile del Chile,657,IT Reseller,Partner,Av. Benavides 719,Temuco,Temuco,20001,Customer,29419429,500,2024-02-22
ACC000658,Grupo Andina Central S.A.,658,Retail,SMB,Calle Las Begonias 1389,Cayma,Valparaiso,04006,Customer,332730330,5000,2024-06-30
ACC000659,Corporacion Sierra Costa E.I.R.L.,659,Hospitality,SMB,Av. Larco 575,Rancagua,Rancagua,12001,Customer,3633682,50,2023-05-12
ACC000660,Comercial Sierra Sanchez Holdings,660,Legal Services,SMB,Jr. Concepcion 642,Copiapo,Copiapo,13001,Customer,7031725,100,2023-11-27
ACC000661,Chile Andina E.I.R.L.,661,Healthcare,SMB,Av. Primavera 994,Surco,Santiago,15038,Customer,104756300,5000,2024-08-21
ACC000662,Industrias Pacifico Torres S.A.C.,662,Recruitment,SMB,Av. La Encalada 697,Copiapo,Copiapo,13001,Customer,412174174,1000,2023-10-25
ACC000663,Industrias Continental Torres del Chile,663,Healthcare,Public Sector,Av. Benavides 781,Temuco,Temuco,20001,Customer,19877362,2500,2022-10-06
ACC000664,Comercial Inca Sierra S.A.,664,Charity,SMB,Calle Las Begonias 1510,Copiapo,Copiapo,13001,Prospect,55762096,1000,2023-09-13
ACC000665,Grupo Regional Lopez Group,665,Construction,SMB,Av. Ejercito 1209,San Borja,Santiago,15037,Customer,162982248,1000,2024-12-09
ACC000666,Comercial Lopez Sol S.R.L.,666,Legal Services,Enterprise,Av. Benavides 910,Concepcion,Concepcion,08001,Prospect,970113,25,2022-06-04
ACC000667,Comercial Sanchez Chile S.R.L.,667,Professional Services,SMB,Av. Benavides 734,San Borja,Santiago,15037,Customer,498057679,2500,2022-12-26
ACC000668,Sur Torres Holdings,668,Telecommunications,Partner,Av. Larco 409,Concepcion,Concepcion,08001,Customer,4294038,10,2020-12-02
ACC000669,Empresa Norte Chile Holdings,669,Retail,SMB,Jr. Concepcion 1863,Miraflores,Santiago,15074,Customer,8045295,10,2021-11-28
ACC000670,Empresa Inca Central E.I.R.L.,670,Technology,SMB,Av. Larco 327,Miraflores,Santiago,15074,Partner,8876956,10,2020-05-04
ACC000671,Servicios Central Garcia Chile,671,MSP,Partner,Av. Javier Prado 441,Tacna,Tacna,23001,Prospect,40320876,250,2023-10-19
ACC000672,Industrias Continental Andina Group,672,Manufacturing,Enterprise,Av. Valparaiso 360,Vina del Mar,Vina del Mar,07001,Prospect,431900784,2500,2024-12-07
ACC000673,Empresa Fernandez Nacional Chile,673,Recruitment,SMB,Av. Brasil 1835,Puno,Puno,21001,Customer,324532201,10000,2020-05-18
ACC000674,Sierra Garcia del Chile,674,Professional Services,SMB,Av. Primavera 880,Tacna,Tacna,23001,Partner,7559558,10,2021-05-12
ACC000675,Industrias Costa Gonzalez Chile,675,Recruitment,SMB,Jr. Puno 1706,San Isidro,Santiago,15036,Partner,49090829,1000,2022-08-19
ACC000676,Empresa Sanchez Sierra S.R.L.,676,Financial Services,Enterprise,Jr. Concepcion 1617,Surco,Santiago,15038,Customer,231592351,1000,2021-02-04
ACC000677,Servicios Martinez Gonzalez Chile,677,Healthcare,SMB,Av. Larco 1587,Surco,Santiago,15038,Customer,462418677,5000,2023-03-05
ACC000678,Servicios Sierra Central Holdings,678,Education,Public Sector,Jr. Puno 505,Vina del Mar,Vina del Mar,07001,Customer,3963356,50,2023-07-01
ACC000679,Corporacion Lopez Fernandez S.A.,679,Education,Public Sector,Av. Angamos 1623,Puno,Puno,21001,Customer,44584115,1000,2020-03-02
ACC000680,Comercial Selva Continental Chile,680,Professional Services,SMB,Av. Javier Prado 387,Iquique,Iquique,16001,Customer,98494251,500,2024-12-18
ACC000681,Empresa Andina Oriente del Chile,681,Transport & Logistics,SMB,Av. Primavera 1856,Vina del Mar,Vina del Mar,07001,Customer,2402564,50,2023-09-03
ACC000682,Corporacion Central Sierra Holdings,682,Hospitality,SMB,Av. Angamos 550,Temuco,Temuco,20001,Partner,42322497,100,2024-12-03
ACC000683,Grupo Sol Martinez Group,683,NHS Trust,Public Sector,Av. Valparaiso 1566,San Isidro,Santiago,15036,Customer,95349484,5000,2023-07-26
ACC000684,Inversiones Nacional Chile E.I.R.L.,684,NHS Trust,Public Sector,Av. El Sol 697,Santiago,Santiago,15001,Customer,43945953,5000,2021-03-04
ACC000685,Inversiones Central Pacifico Chile,685,Professional Services,SMB,Av. Larco 1143,Surco,Santiago,15038,Partner,110466289,5000,2022-11-28
ACC000686,Comercial Regional Fernandez del Chile,686,MSP,Partner,Av. Ejercito 1738,Surco,Santiago,15038,Partner,6826758,100,2023-08-23
ACC000687,Comercial Continental Regional S.A.,687,Transport & Logistics,Enterprise,Av. Primavera 355,San Borja,Santiago,15037,Customer,457277021,1000,2021-06-05
ACC000688,Industrias Central Norte S.A.,688,Financial Services,SMB,Av. Larco 525,Iquique,Iquique,16001,Partner,185589406,2500,2022-07-12
ACC000689,Servicios Nacional Selva del Chile,689,Construction,SMB,Av. La Marina 1240,Rancagua,Rancagua,12001,Customer,1373196,25,2020-06-17
ACC000690,Empresa Nacional Nacional S.A.,690,Healthcare,SMB,Av. Valparaiso 853,Iquique,Iquique,16001,Customer,25552163,5000,2021-02-14
ACC000691,Inversiones Martinez Sanchez del Chile,691,Real Estate,Enterprise,Av. La Encalada 1699,Tacna,Tacna,23001,Customer,243174,25,2021-07-31
ACC000692,Servicios Inca Pacifico Holdings,692,Technology,SMB,Av. Angamos 157,Surco,Santiago,15038,Partner,15728766,25,2022-08-29
ACC000693,Continental Costa S.A.,693,Retail,SMB,Av. La Encalada 1729,Miraflores,Santiago,15074,Prospect,197352182,5000,2021-03-05
ACC000694,Empresa Martinez Inca Group,694,Hospitality,SMB,Av. El Sol 529,San Isidro,Santiago,15036,Customer,5801271,10,2022-05-08
ACC000695,Empresa Chile Central S.A.,695,Real Estate,Enterprise,Av. Larco 1292,Concepcion,Concepcion,08001,Customer,310045159,10000,2024-06-24
ACC000696,Servicios Gonzalez Pacifico S.A.C.,696,Education,Public Sector,Av. Angamos 1152,Santiago,Santiago,15001,Prospect,63324773,1000,2023-03-12
ACC000697,Industrias Rodriguez Continental S.A.C.,697,Transport & Logistics,SMB,Av. La Encalada 1961,Antofagasta,Antofagasta,14001,Customer,1265866,50,2021-08-04
ACC000698,Grupo Gonzalez Nacional del Chile,698,Retail,Enterprise,Av. Javier Prado 1955,Temuco,Temuco,20001,Customer,466551864,2500,2022-03-11
ACC000699,Corporacion Selva Sol S.R.L.,699,Legal Services,Enterprise,Paseo de la Republica 1227,Puno,Puno,21001,Customer,7351124,50,2020-11-21
ACC000700,Industrias Andina Torres S.R.L.,700,Local Government,Public Sector,Jr. Puno 327,Vina del Mar,Vina del Mar,07001,Prospect,39343655,2500,2023-05-23
ACC000701,Continental Nacional Group,701,Manufacturing,SMB,Av. La Marina 1700,San Borja,Santiago,15037,Partner,23772135,50,2022-03-11
ACC000702,Inversiones Pacifico Continental S.R.L.,702,Transport & Logistics,Enterprise,Av. Brasil 1192,Concepcion,Concepcion,08001,Partner,56289519,2500,2023-12-01
ACC000703,Comercial Central Sanchez Group,703,Media & Entertainment,Enterprise,Jr. Puno 1592,Temuco,Temuco,20001,Prospect,225803278,5000,2020-09-05
ACC000704,Servicios Rodriguez Sanchez S.R.L.,704,Real Estate,Enterprise,Paseo de la Republica 298,Temuco,Temuco,20001,Customer,276691349,250,2022-08-04
ACC000705,Servicios Torres Nacional S.A.,705,Manufacturing,Enterprise,Jr. de la Union 1953,Rancagua,Rancagua,12001,Customer,2024056,10,2021-10-31
ACC000706,Corporacion Oriente Norte Chile,706,Real Estate,Enterprise,Jr. Concepcion 1846,Concepcion,Concepcion,08001,Customer,456810445,500,2020-12-15
