campaign_fact_id,date,campaign_key,product_key,channel_key,region_key,spend,leads_generated,impressions
12626,2025-06-24,26,47,604,410,8607.28,77,130174
12627,2025-06-24,20,20,609,404,14462.24,24,201593
12628,2025-06-24,48,52,607,404,1621.63,69,105792
12629,2025-06-24,33,15,610,407,11892.8,79,109376
12630,2025-06-24,54,14,613,402,3050.42,37,170113
12631,2025-06-24,9,5,615,405,3885.58,16,207645
12632,2025-06-24,55,21,620,409,2172.91,30,280059
12633,2025-06-25,55,42,613,405,13724.58,46,74119
12634,2025-06-25,41,33,607,411,857.7,48,263538
12635,2025-06-25,18,10,601,409,11810.4,74,215853
12636,2025-06-25,54,30,608,410,9528.73,66,128739
12637,2025-06-25,27,8,607,400,606.67,57,15582
12638,2025-06-25,38,16,617,410,12918.3,49,296390
12639,2025-06-25,17,37,616,407,11736.46,17,42376
12640,2025-06-25,44,21,616,409,9313.43,13,271654
12641,2025-06-25,58,53,601,403,5310.93,44,48320
12642,2025-06-25,39,55,617,409,7874.93,63,94132
12643,2025-06-25,6,59,613,411,12111.41,51,204731
12644,2025-06-25,56,26,610,401,5561.1,49,101569
12645,2025-06-25,15,28,607,400,6138.97,21,204295
12646,2025-06-25,54,1,620,401,13605.04,40,257937
12647,2025-06-26,26,16,616,402,9068.79,31,54709
12648,2025-06-26,48,52,602,408,5086.25,35,13388
12649,2025-06-26,35,50,611,405,4261.91,35,136551
12650,2025-06-26,6,18,609,409,10990.83,22,1402
12651,2025-06-26,55,17,619,411,12788.75,62,259664
12652,2025-06-26,47,48,609,400,8664.61,26,166174
12653,2025-06-26,23,56,619,406,2554.15,53,82484
12654,2025-06-26,12,50,617,407,14816.97,75,166668
12655,2025-06-26,27,62,600,404,11361.55,9,68454
12656,2025-06-26,13,37,616,410,220.84,59,122149
12657,2025-06-26,42,32,619,401,14715.27,47,167468
12658,2025-06-26,47,7,616,401,6455.6,7,208873
12659,2025-06-26,44,37,618,401,4037.49,29,195686
12660,2025-06-27,17,42,609,403,9219.14,79,230566
12661,2025-06-27,56,20,607,404,2666.03,28,205816
12662,2025-06-27,31,28,600,402,8644.81,35,126578
12663,2025-06-27,33,51,605,402,13470.61,7,126698
12664,2025-06-27,4,13,605,400,12098.37,50,252020
12665,2025-06-27,23,26,608,411,5158.94,41,154479
12666,2025-06-27,35,58,603,411,9298.64,45,47673
12667,2025-06-27,60,28,613,407,3408.27,66,169810
12668,2025-06-27,54,13,612,408,14943.69,30,278528
12669,2025-06-28,60,11,611,402,2758.7,27,153485
12670,2025-06-28,41,55,600,406,9650.56,60,102063
12671,2025-06-28,8,22,604,410,1448.2,36,79175
12672,2025-06-28,43,35,616,407,4358.84,33,9468
12673,2025-06-28,13,62,620,407,3000.99,55,83567
12674,2025-06-28,38,39,619,407,4424.73,31,83884
12675,2025-06-28,58,53,611,407,306.64,66,69681
12676,2025-06-28,11,1,610,408,8972.19,73,226320
12677,2025-06-28,47,47,618,408,1227.53,15,149691
12678,2025-06-28,21,62,604,401,3319.57,67,184284
12679,2025-06-29,43,18,619,404,14102.92,70,22402
12680,2025-06-29,13,22,600,405,11831.47,66,298956
12681,2025-06-29,58,49,617,409,7571.2,24,113072
12682,2025-06-29,50,51,617,411,8902.99,75,2823
12683,2025-06-29,58,10,609,401,9164.66,66,259741
12684,2025-06-29,3,47,608,408,13441.08,76,285436
12685,2025-06-29,21,61,600,402,9624.63,57,245578
12686,2025-06-29,4,22,607,409,9973.22,18,7877
12687,2025-06-29,6,16,607,408,6243.08,51,148616
12688,2025-06-29,8,14,603,409,6244.57,49,180514
12689,2025-06-29,2,14,606,407,11676.1,66,141534
12690,2025-06-30,60,12,610,407,6192.05,77,79012
12691,2025-06-30,55,10,620,405,5316.48,17,18623
12692,2025-06-30,53,28,605,406,8276.93,76,180364
12693,2025-06-30,44,31,617,411,9746.1,61,29159
12694,2025-06-30,6,4,611,402,14379.9,54,295136
12695,2025-06-30,49,63,601,411,2458.11,67,139194
12696,2025-06-30,34,57,613,411,3256.29,65,49534
12697,2025-06-30,18,59,604,411,3081.44,29,125171
12698,2025-07-01,29,17,613,406,3600.97,54,187620
12699,2025-07-01,40,23,616,401,13075.4,42,142891
12700,2025-07-01,56,4,610,410,7545.78,74,120267
12701,2025-07-01,38,15,620,407,599.54,33,297157
12702,2025-07-01,55,15,608,400,4517.89,25,7075
12703,2025-07-01,13,56,618,400,1171.03,49,166651
12704,2025-07-01,30,2,602,411,6692.06,6,272357
12705,2025-07-01,32,41,614,409,6353.05,17,161927
12706,2025-07-02,33,59,607,411,9120.81,34,114463
12707,2025-07-02,13,15,603,406,14286.77,76,144810
12708,2025-07-02,34,30,609,403,2727.43,74,42940
12709,2025-07-02,52,52,612,402,12186.66,46,38425
12710,2025-07-02,18,5,610,410,13619.48,51,224881
12711,2025-07-02,46,39,605,411,10645.95,15,297148
12712,2025-07-02,23,44,608,410,2070.25,74,23015
12713,2025-07-02,27,28,619,409,14449.79,26,69420
12714,2025-07-03,52,60,617,405,13416.11,47,111477
12715,2025-07-03,10,63,613,404,1062.29,26,219244
12716,2025-07-03,38,5,605,403,800.89,16,139233
12717,2025-07-03,32,45,620,411,5731.8,11,108249
12718,2025-07-03,31,28,618,410,3369.37,69,35160
12719,2025-07-03,42,17,603,400,11613.46,51,234876
12720,2025-07-03,2,47,616,403,8018.75,65,115710
12721,2025-07-03,11,57,608,407,3529.42,28,126313
12722,2025-07-03,35,7,603,403,10847.86,58,53597
12723,2025-07-03,48,24,619,406,4386.78,68,27378
12724,2025-07-03,56,2,616,406,476.74,67,275808
12725,2025-07-04,43,31,605,401,13754.77,46,160117
12726,2025-07-04,40,58,600,407,7350.18,29,205254
12727,2025-07-04,58,27,605,405,12790.1,49,103860
12728,2025-07-04,24,15,601,408,5564.69,45,83011
12729,2025-07-04,10,41,602,402,9761.15,72,128523
12730,2025-07-04,32,22,601,406,7024.66,32,119185
12731,2025-07-04,18,21,616,405,8366.84,78,4079
12732,2025-07-04,12,6,601,404,585.34,10,144599
12733,2025-07-05,56,62,609,400,449.02,16,139159
12734,2025-07-05,31,29,606,400,13559.17,62,272362
12735,2025-07-05,55,31,600,411,8299.97,40,109810
12736,2025-07-05,27,7,602,402,1971.49,54,274644
12737,2025-07-05,29,63,600,410,10140.28,14,248112
12738,2025-07-05,45,41,617,402,474.87,32,43820
12739,2025-07-05,9,7,601,400,3899.79,73,174021
12740,2025-07-05,58,61,600,410,10790.74,32,197750
12741,2025-07-06,8,51,611,409,4693.69,18,166812
12742,2025-07-06,37,47,608,408,11561.95,68,292821
12743,2025-07-06,34,43,603,404,11224.09,73,9518
12744,2025-07-06,3,61,601,406,6812.49,42,228083
12745,2025-07-06,59,35,612,402,12674.73,21,186363
12746,2025-07-06,26,58,608,401,3634.21,10,97420
12747,2025-07-06,16,7,605,403,12520.68,17,103781
12748,2025-07-06,2,6,619,403,5909.15,12,293245
12749,2025-07-06,12,7,620,403,11501.09,44,117419
12750,2025-07-06,37,9,614,403,11471.57,43,148147
12751,2025-07-06,17,16,613,410,13046.71,48,255383
12752,2025-07-06,47,63,605,402,2320.01,48,16333
12753,2025-07-06,16,24,605,400,14712.78,78,270555
12754,2025-07-07,10,16,611,401,13207.2,11,139592
12755,2025-07-07,18,55,619,401,6822.35,5,229961
12756,2025-07-07,26,17,600,405,3122.82,36,169652
12757,2025-07-07,17,38,604,402,10307.38,25,203869
12758,2025-07-07,31,44,607,402,2339.88,41,167428
12759,2025-07-07,1,21,607,410,13715.72,36,125069
12760,2025-07-07,29,51,615,405,9842.21,45,151002
12761,2025-07-07,27,20,607,401,5520.37,21,143871
12762,2025-07-07,12,19,609,410,3345.98,23,71331
12763,2025-07-07,16,30,608,402,3772.62,11,69877
12764,2025-07-07,42,58,609,400,10709.4,72,256966
12765,2025-07-07,57,34,613,403,8301.81,54,133192
12766,2025-07-07,55,18,603,407,6770.15,43,85168
12767,2025-07-07,31,33,607,410,680.38,26,81044
12768,2025-07-08,19,35,604,410,6566.1,21,61058
12769,2025-07-08,12,34,612,405,957.4,24,96189
12770,2025-07-08,40,60,616,402,7789.05,27,295287
12771,2025-07-08,58,9,603,400,3926.07,38,212337
12772,2025-07-08,37,44,602,403,10500.89,62,267436
12773,2025-07-08,41,59,610,400,6925.21,66,165956
12774,2025-07-08,50,3,613,410,13027.86,61,208618
12775,2025-07-08,58,38,601,402,14856.66,33,43887
12776,2025-07-08,11,56,605,409,14432.1,66,218365
12777,2025-07-08,35,26,609,408,3119.27,25,52650
12778,2025-07-08,31,12,605,404,1093.39,67,288659
12779,2025-07-08,40,35,604,403,9334.72,73,4214
12780,2025-07-08,46,15,602,410,8644.03,58,129285
12781,2025-07-08,30,28,609,404,6620.93,56,22010
12782,2025-07-08,33,10,615,408,1619.92,12,257227
12783,2025-07-09,25,32,608,407,7235.23,59,190898
12784,2025-07-09,13,9,607,404,10699.41,72,25525
12785,2025-07-09,4,9,608,404,322.7,76,47046
12786,2025-07-09,44,61,615,409,2139.48,20,39747
12787,2025-07-09,44,24,613,409,1872.51,47,44446
12788,2025-07-09,5,29,614,400,4804.0,44,93495
12789,2025-07-09,13,6,607,411,1183.86,49,239105
12790,2025-07-09,37,34,600,402,4454.12,6,82439
12791,2025-07-09,14,26,606,410,4079.9,72,190781
12792,2025-07-09,47,51,612,401,7991.59,71,174927
12793,2025-07-10,23,51,613,401,5467.34,30,68981
12794,2025-07-10,23,57,609,402,4961.0,74,132446
12795,2025-07-10,22,62,614,405,1878.67,5,91027
12796,2025-07-10,49,5,600,406,7777.2,37,10469
12797,2025-07-10,45,28,607,408,9971.06,47,96379
12798,2025-07-10,2,61,618,402,11067.99,37,51754
12799,2025-07-10,24,29,612,408,9359.06,6,211808
12800,2025-07-10,13,22,617,409,12968.87,27,252611
12801,2025-07-10,37,28,602,410,10861.25,65,48381
12802,2025-07-10,58,14,601,402,14045.3,70,191103
12803,2025-07-10,3,63,607,405,8449.23,20,144183
12804,2025-07-11,35,40,605,401,6560.18,74,73591
12805,2025-07-11,8,42,603,407,6332.94,75,102174
12806,2025-07-11,42,57,612,404,2758.28,41,247539
12807,2025-07-11,8,62,619,404,14179.82,11,296814
12808,2025-07-11,46,10,606,408,14841.98,17,54364
12809,2025-07-11,44,21,608,401,10553.4,41,128909
12810,2025-07-11,1,57,618,408,10003.76,55,69073
12811,2025-07-11,17,47,603,410,10277.52,13,13144
12812,2025-07-11,39,33,617,404,6018.99,71,42469
12813,2025-07-12,25,47,615,410,10103.51,45,104678
12814,2025-07-12,57,20,618,407,3394.01,23,214066
12815,2025-07-12,31,18,616,403,13277.47,57,209044
12816,2025-07-12,19,12,602,404,6193.63,63,19074
12817,2025-07-12,5,56,617,403,3667.12,21,148389
12818,2025-07-12,3,52,604,406,12069.61,38,73653
12819,2025-07-12,46,56,606,403,12393.63,5,64084
12820,2025-07-12,27,31,603,404,6035.97,79,281708
12821,2025-07-12,55,59,602,404,14814.72,65,241086
12822,2025-07-12,42,24,600,404,11719.43,20,74588
12823,2025-07-12,10,40,611,411,6651.72,15,185289
12824,2025-07-12,39,32,608,403,13775.09,38,221311
12825,2025-07-12,11,52,605,405,5727.88,69,101613
12826,2025-07-13,23,4,601,403,8209.91,60,197230
12827,2025-07-13,37,32,606,401,13601.02,55,151152
12828,2025-07-13,24,60,602,407,3826.44,73,115216
12829,2025-07-13,44,64,607,408,12766.45,37,270974
12830,2025-07-13,9,64,613,409,8454.29,73,223631
12831,2025-07-13,3,62,614,408,10240.08,71,8550
12832,2025-07-13,3,1,611,400,14769.39,13,299335
12833,2025-07-13,28,22,605,402,774.37,63,174576
12834,2025-07-13,18,41,607,402,1402.32,21,197254
12835,2025-07-13,20,63,620,409,11821.95,12,258085
12836,2025-07-13,12,36,618,400,2429.99,44,219495
12837,2025-07-13,11,40,612,406,13466.36,77,52363
12838,2025-07-14,24,58,603,401,6211.22,76,138615
12839,2025-07-14,48,52,613,409,401.99,71,215947
12840,2025-07-14,52,56,605,404,1490.78,61,62566
12841,2025-07-14,43,12,616,406,9952.23,29,34662
12842,2025-07-14,21,23,602,402,11824.25,11,244345
12843,2025-07-14,14,15,607,403,13886.43,24,214084
12844,2025-07-14,4,45,618,403,5772.03,47,297637
12845,2025-07-14,39,23,613,405,14421.5,53,71234
12846,2025-07-14,35,59,612,411,7003.39,16,251476
12847,2025-07-14,31,52,616,406,1648.32,54,230706
12848,2025-07-14,37,61,608,408,14103.98,33,52702
12849,2025-07-14,52,9,610,405,13976.37,40,207112
12850,2025-07-14,9,47,613,402,9831.75,41,178261
12851,2025-07-15,36,59,601,404,9844.74,17,251162
12852,2025-07-15,56,11,611,411,7569.63,35,254021
12853,2025-07-15,32,2,615,404,11722.07,38,98285
12854,2025-07-15,34,21,618,409,9377.06,44,259073
12855,2025-07-15,25,63,607,410,9315.86,75,245769
12856,2025-07-15,47,31,618,400,12174.02,12,118610
12857,2025-07-15,37,25,612,407,13859.72,20,175480
12858,2025-07-15,7,34,603,400,12461.61,74,273912
12859,2025-07-16,36,23,600,405,8879.57,34,191743
12860,2025-07-16,53,21,619,411,12733.29,72,204912
12861,2025-07-16,56,15,601,407,9816.67,45,73608
12862,2025-07-16,35,35,601,402,8205.67,17,75685
12863,2025-07-16,4,9,614,411,7204.63,61,86993
12864,2025-07-16,31,9,615,401,13864.46,46,137509
12865,2025-07-16,8,40,612,402,7357.79,48,26596
12866,2025-07-16,18,42,611,410,786.76,52,220394
12867,2025-07-16,25,7,613,401,4932.49,80,43073
12868,2025-07-17,49,50,604,400,2166.04,79,117598
12869,2025-07-17,36,33,612,404,4759.07,57,26640
12870,2025-07-17,15,63,615,410,4263.19,50,236322
12871,2025-07-17,56,47,620,402,10850.87,74,37512
12872,2025-07-17,26,38,618,401,13492.09,39,273626
12873,2025-07-17,57,3,612,404,1625.77,25,187580
12874,2025-07-17,37,21,610,410,7737.04,79,55291
12875,2025-07-17,23,42,620,400,4753.45,24,160094
12876,2025-07-17,42,23,619,401,6532.32,15,230659
12877,2025-07-17,43,6,616,406,322.47,14,91450
12878,2025-07-17,49,27,606,411,2493.44,32,276502
12879,2025-07-17,56,46,607,404,8597.62,20,129514
12880,2025-07-17,33,40,606,408,7521.91,23,5428
12881,2025-07-17,5,19,605,406,13566.28,23,274560
12882,2025-07-18,15,35,617,400,14807.54,50,293226
12883,2025-07-18,46,1,618,406,8060.42,48,83087
12884,2025-07-18,25,13,619,410,7806.01,72,101213
12885,2025-07-18,2,47,617,403,11285.98,46,158155
12886,2025-07-18,49,9,614,400,9972.87,21,27348
12887,2025-07-18,43,33,608,411,11267.43,12,157485
12888,2025-07-18,42,10,602,406,1252.14,29,12006
12889,2025-07-18,37,43,611,403,3594.64,72,165113
12890,2025-07-18,7,31,610,408,696.4,72,192743
12891,2025-07-18,17,55,603,410,12667.74,16,207901
12892,2025-07-18,45,11,604,405,5437.62,9,199028
12893,2025-07-18,28,17,616,400,833.76,25,256776
12894,2025-07-19,4,16,607,410,9644.29,15,137185
12895,2025-07-19,15,59,611,404,9392.72,61,191514
12896,2025-07-19,45,4,606,403,5757.24,60,236058
12897,2025-07-19,30,61,607,411,9806.15,49,205713
12898,2025-07-19,10,49,616,409,2100.39,53,213191
12899,2025-07-19,43,27,600,402,11313.02,14,221352
12900,2025-07-19,3,42,611,403,6060.56,20,108446
12901,2025-07-19,26,50,620,405,4216.99,57,228780
12902,2025-07-19,8,39,615,401,1111.13,25,55898
12903,2025-07-20,57,58,618,405,8204.42,76,22948
12904,2025-07-20,35,39,605,404,3670.33,75,135369
12905,2025-07-20,60,58,605,410,767.98,49,45858
12906,2025-07-20,12,58,613,408,3837.85,59,275782
12907,2025-07-20,25,12,613,411,13265.91,70,151890
12908,2025-07-20,38,9,619,406,13438.98,74,166994
12909,2025-07-20,58,28,609,410,13773.78,61,148926
12910,2025-07-20,34,51,607,407,10689.7,21,134223
12911,2025-07-20,42,12,612,402,11742.08,52,50167
12912,2025-07-20,35,12,608,408,12874.04,30,2555
12913,2025-07-20,40,7,611,402,6049.53,7,102677
12914,2025-07-20,50,17,602,408,8320.27,6,124835
12915,2025-07-21,22,39,616,402,1833.73,32,275521
12916,2025-07-21,50,33,612,404,9209.14,76,117736
12917,2025-07-21,4,2,604,408,6227.56,74,226970
12918,2025-07-21,27,14,607,404,10023.63,60,216305
12919,2025-07-21,60,57,610,400,13766.35,74,128116
12920,2025-07-21,23,34,604,404,13351.43,54,26373
12921,2025-07-21,37,18,612,410,2323.25,57,268305
12922,2025-07-21,54,47,617,407,9735.35,43,194368
12923,2025-07-21,10,32,602,403,14034.84,8,86104
12924,2025-07-21,16,38,617,402,14493.12,63,213431
12925,2025-07-21,29,7,613,409,6797.89,41,174181
12926,2025-07-21,50,14,601,401,5308.2,53,253005
12927,2025-07-22,46,22,604,401,7158.56,49,3610
12928,2025-07-22,58,15,610,409,3535.3,66,152377
12929,2025-07-22,1,59,618,410,9870.25,16,175486
12930,2025-07-22,12,58,605,401,2198.6,33,258254
12931,2025-07-22,11,20,620,410,8966.45,40,113455
12932,2025-07-22,54,48,600,406,10497.14,31,290790
12933,2025-07-22,9,21,616,407,7438.45,51,203054
12934,2025-07-22,56,36,605,400,12997.5,55,40956
12935,2025-07-22,8,31,605,404,11326.42,33,125956
12936,2025-07-22,31,54,611,405,1967.66,16,122612
12937,2025-07-22,18,34,606,401,5506.12,26,158113
12938,2025-07-22,15,28,609,408,9910.71,7,102354
12939,2025-07-23,24,9,615,403,4311.02,37,218717
12940,2025-07-23,5,17,606,408,10915.24,37,154487
12941,2025-07-23,48,43,616,407,10512.53,67,212791
12942,2025-07-23,11,27,613,405,11635.2,70,293667
12943,2025-07-23,35,37,614,410,13694.1,51,225687
12944,2025-07-23,8,12,620,402,3803.95,11,143139
12945,2025-07-23,31,43,608,410,9218.47,64,14356
12946,2025-07-23,14,39,610,400,4320.6,18,250249
12947,2025-07-24,19,31,610,410,3922.84,28,125182
12948,2025-07-24,60,25,615,406,8376.99,42,282808
12949,2025-07-24,22,32,619,406,4157.69,71,268607
12950,2025-07-24,54,10,610,402,5230.21,71,154665
12951,2025-07-24,19,53,613,401,7637.94,5,82844
12952,2025-07-24,9,50,605,405,13985.0,72,67419
12953,2025-07-24,51,47,611,411,12258.25,79,229835
12954,2025-07-24,9,32,601,408,3560.06,64,128390
12955,2025-07-24,46,7,606,405,14959.89,54,197826
12956,2025-07-25,17,49,615,410,5753.37,23,125851
12957,2025-07-25,35,43,608,406,9128.51,72,29951
12958,2025-07-25,46,60,608,411,315.65,42,14857
12959,2025-07-25,41,21,605,404,3824.34,19,122820
12960,2025-07-25,40,55,608,406,7454.88,7,153467
12961,2025-07-25,44,40,605,404,8516.3,50,99308
12962,2025-07-25,33,42,607,408,9104.85,17,115173
12963,2025-07-25,39,40,616,408,2550.97,80,209737
12964,2025-07-25,52,30,604,401,13036.12,28,135003
12965,2025-07-25,46,21,606,411,14946.07,23,78092
12966,2025-07-25,9,13,602,404,4008.56,64,132512
12967,2025-07-25,48,6,615,408,9996.34,63,112156
12968,2025-07-25,21,43,616,402,8735.12,52,159806
12969,2025-07-25,8,25,613,411,14731.25,73,289829
12970,2025-07-25,7,62,614,404,6311.19,30,21860
12971,2025-07-26,26,49,614,406,9809.85,16,61027
12972,2025-07-26,44,31,600,407,14832.48,15,184846
12973,2025-07-26,3,34,618,406,5498.31,39,140070
12974,2025-07-26,39,10,607,410,4399.39,65,73655
12975,2025-07-26,55,15,604,403,13447.32,80,67903
12976,2025-07-26,33,43,620,402,6406.39,74,45576
12977,2025-07-26,43,44,610,408,1235.01,62,102937
12978,2025-07-26,31,46,607,411,14961.3,23,270419
12979,2025-07-26,29,19,617,408,12273.31,13,39669
12980,2025-07-26,36,32,616,405,13264.61,21,73311
12981,2025-07-26,15,63,618,411,4480.69,25,89358
12982,2025-07-26,10,62,613,400,11212.42,35,212006
12983,2025-07-26,51,38,608,409,2373.83,69,159712
12984,2025-07-26,17,63,601,403,14420.98,36,12984
12985,2025-07-27,4,15,606,407,8440.34,54,194858
12986,2025-07-27,40,39,618,404,8369.26,75,40502
12987,2025-07-27,58,1,605,411,2127.67,69,126318
12988,2025-07-27,18,47,613,411,8611.22,39,55336
12989,2025-07-27,2,26,601,411,8987.55,18,204064
12990,2025-07-27,5,53,619,403,7340.81,37,123195
12991,2025-07-27,56,4,610,409,3066.56,15,11884
12992,2025-07-27,42,13,615,401,11633.87,47,255613
12993,2025-07-27,9,37,620,400,3896.23,52,8738
12994,2025-07-27,3,23,607,407,1077.44,75,114680
12995,2025-07-27,9,12,613,404,9066.83,37,3238
12996,2025-07-28,45,22,620,411,13758.98,35,179484
12997,2025-07-28,55,64,611,400,13942.08,74,190319
12998,2025-07-28,39,63,602,405,1896.0,34,252924
12999,2025-07-28,55,52,604,404,3257.18,53,3485
13000,2025-07-28,36,3,615,408,3896.29,78,18731
13001,2025-07-28,5,37,614,400,11202.31,17,192058
13002,2025-07-28,16,28,601,409,7063.63,33,17964
13003,2025-07-28,28,32,620,409,13221.18,26,169159
13004,2025-07-29,9,51,610,406,14045.97,71,45197
13005,2025-07-29,16,4,605,410,13581.81,70,233676
13006,2025-07-29,49,12,614,408,5232.21,40,84040
13007,2025-07-29,41,11,611,405,4613.91,5,226578
13008,2025-07-29,23,25,604,403,271.72,20,108216
13009,2025-07-29,14,16,616,405,6600.8,17,130928
13010,2025-07-29,12,39,614,408,7129.31,40,32155
13011,2025-07-29,58,22,610,404,4006.45,69,203361
13012,2025-07-29,15,23,603,408,4502.95,33,264543
13013,2025-07-29,33,34,620,404,12106.06,15,232841
13014,2025-07-29,31,2,609,407,3177.51,9,299976
13015,2025-07-29,47,58,613,406,9147.28,57,129048
13016,2025-07-29,4,62,613,405,812.74,37,125332
13017,2025-07-29,11,6,601,409,13905.85,68,137732
13018,2025-07-29,53,38,616,408,1806.5,5,233790
13019,2025-07-30,17,15,619,407,12101.76,21,77656
13020,2025-07-30,38,58,605,400,10945.78,77,299626
13021,2025-07-30,35,20,610,405,213.36,42,98175
13022,2025-07-30,27,64,612,408,4347.64,66,8339
13023,2025-07-30,2,18,612,402,5423.03,29,130951
13024,2025-07-30,48,7,613,402,2941.72,71,101792
13025,2025-07-30,46,16,618,406,6130.82,51,274068
13026,2025-07-30,47,50,613,404,11360.21,66,166507
13027,2025-07-30,14,20,617,411,354.33,9,167653
13028,2025-07-30,35,29,607,401,5931.34,36,286758
13029,2025-07-30,15,56,620,400,1052.35,33,101415
13030,2025-07-30,50,45,604,410,3713.65,21,215770
13031,2025-07-31,18,62,614,407,1616.76,48,57819
13032,2025-07-31,27,43,614,410,10601.06,45,78834
13033,2025-07-31,34,18,615,407,8512.76,34,163423
13034,2025-07-31,55,63,615,408,3795.43,32,20728
13035,2025-07-31,3,15,613,402,11353.71,74,147993
13036,2025-07-31,58,12,619,411,8764.53,58,66906
13037,2025-07-31,44,16,611,403,2700.37,46,188917
13038,2025-07-31,54,58,617,406,5956.98,14,299249
13039,2025-08-01,12,59,611,411,8157.87,58,224024
13040,2025-08-01,36,55,611,411,10614.05,68,34919
13041,2025-08-01,55,7,620,401,6392.76,15,120726
13042,2025-08-01,36,14,614,407,5673.29,8,31187
13043,2025-08-01,59,9,601,400,7800.29,38,152222
13044,2025-08-01,30,54,607,403,7868.84,17,62929
13045,2025-08-01,32,32,608,405,9647.19,40,283924
13046,2025-08-01,56,46,614,402,1656.33,39,158210
13047,2025-08-01,13,52,614,406,14847.63,28,221313
13048,2025-08-01,4,21,614,407,12004.12,49,171643
13049,2025-08-01,39,51,607,408,14909.1,64,119859
13050,2025-08-02,43,37,602,403,13328.45,54,28098
13051,2025-08-02,47,50,616,405,3838.41,5,262623
13052,2025-08-02,24,51,619,409,11795.91,9,191704
13053,2025-08-02,42,61,606,409,6590.32,6,275550
13054,2025-08-02,29,61,618,405,12432.07,37,176102
13055,2025-08-02,37,61,615,408,11135.44,60,33862
13056,2025-08-02,12,31,611,406,3287.19,13,270195
13057,2025-08-02,5,53,609,406,6952.44,55,127396
13058,2025-08-02,59,21,608,407,4074.7,56,222889
13059,2025-08-03,25,43,616,402,3480.2,27,266228
13060,2025-08-03,21,33,611,400,4702.74,47,25647
13061,2025-08-03,5,18,613,407,591.61,67,116852
13062,2025-08-03,47,32,606,410,3372.13,76,120656
13063,2025-08-03,21,12,613,410,8262.58,15,94149
13064,2025-08-03,35,42,606,402,12050.2,57,216508
13065,2025-08-03,20,23,607,409,12904.75,68,289302
13066,2025-08-03,35,25,608,403,8539.11,39,72243
13067,2025-08-03,25,30,617,407,10431.22,44,275360
13068,2025-08-03,56,47,617,404,8885.94,60,288384
13069,2025-08-03,4,11,611,401,7429.73,17,116132
13070,2025-08-03,28,26,600,408,1129.61,10,193189
13071,2025-08-03,18,42,617,407,12495.27,7,286194
13072,2025-08-04,52,9,617,410,6482.9,9,275841
13073,2025-08-04,18,35,602,401,6584.92,35,280637
13074,2025-08-04,8,3,604,406,12001.97,16,17049
13075,2025-08-04,22,18,600,409,2973.18,7,195243
13076,2025-08-04,54,13,615,402,13664.2,56,224861
13077,2025-08-04,30,28,612,405,5176.02,65,166817
13078,2025-08-04,15,43,606,403,6301.2,22,62326
13079,2025-08-04,56,9,605,410,1212.73,77,38797
13080,2025-08-04,7,38,616,409,12032.58,69,158392
13081,2025-08-04,45,16,613,408,10009.84,72,163646
13082,2025-08-04,9,64,611,406,8365.57,7,197716
13083,2025-08-04,13,7,600,408,4849.11,70,108606
13084,2025-08-04,23,43,617,407,1149.01,11,27326
13085,2025-08-04,43,15,614,404,10555.01,26,292411
13086,2025-08-05,59,51,613,411,6048.29,21,178300
13087,2025-08-05,20,27,612,402,12966.75,16,261063
13088,2025-08-05,49,60,619,401,14772.58,13,230514
13089,2025-08-05,9,56,614,406,7748.84,78,92414
13090,2025-08-05,11,39,612,408,5826.54,27,254843
13091,2025-08-05,27,17,616,408,4984.82,20,111294
13092,2025-08-05,22,49,610,404,7974.55,26,11376
13093,2025-08-05,21,12,608,401,10547.57,37,297226
13094,2025-08-05,32,15,608,402,12586.45,6,200821
13095,2025-08-05,10,15,606,405,11069.09,22,269394
13096,2025-08-05,37,43,609,411,9220.53,72,48841
13097,2025-08-05,32,7,610,408,11439.67,32,117366
13098,2025-08-05,24,61,614,400,11698.22,43,268911
13099,2025-08-05,36,39,607,405,6544.01,19,180239
13100,2025-08-06,31,40,612,404,2033.51,16,138420
13101,2025-08-06,39,53,620,402,12797.64,28,128030
13102,2025-08-06,54,42,610,411,6054.44,52,251206
13103,2025-08-06,42,18,613,401,14076.66,6,183840
13104,2025-08-06,59,26,603,402,8625.92,19,101143
13105,2025-08-06,27,21,608,409,11046.99,58,230213
13106,2025-08-06,59,39,620,410,14439.04,70,295017
13107,2025-08-06,8,9,600,408,8051.48,76,190666
13108,2025-08-06,10,39,617,406,14046.92,28,41894
13109,2025-08-07,42,26,614,404,10166.44,41,6512
13110,2025-08-07,44,35,604,409,9876.78,22,264651
13111,2025-08-07,7,61,601,400,14858.84,76,226926
13112,2025-08-07,11,48,614,405,6297.7,21,259490
13113,2025-08-07,46,9,620,408,12677.31,39,275332
13114,2025-08-07,6,12,615,402,11429.76,25,126689
13115,2025-08-07,19,48,610,407,10458.75,80,142673
13116,2025-08-07,24,43,601,402,9696.12,63,133862
13117,2025-08-07,20,47,603,408,2882.25,28,40834
13118,2025-08-08,33,49,607,410,3123.53,58,157022
13119,2025-08-08,59,35,611,410,14939.1,57,244446
13120,2025-08-08,39,45,620,402,212.32,41,46761
13121,2025-08-08,35,2,613,407,8580.96,56,298328
13122,2025-08-08,18,21,616,409,13857.12,69,63035
13123,2025-08-08,32,50,605,407,13591.68,29,59230
13124,2025-08-08,40,26,619,401,4360.61,17,124923
